file,artist,title,year,genre
Various Artists/1990/90_44 Janet Jackson - Alright.mp3,"","","",""
Various Artists/1990/90_97 Jive Bunny And The Mastermixers - Swing The Mood.mp3,"","","",""
Various Artists/1990/90_54 After 7 - Ready Or Not.mp3,"","","",""
Various Artists/1990/90_08 En Vogue - Hold On.mp3,"","","",""
Various Artists/2000/2000-007 Savage Garden - I Knew I Loved You.mp3,Savage Garden,I Knew I Loved You,2000,Pop
Various Artists/2000/2000-041 Fatih Hill - The Way You Love Me.mp3,Fatih Hill,The Way You Love Me,2000,Country
Various Artists/2000/2000-066 Soul Decision & Thrust - Faded.mp3,Soul Decision & Thrust,Faded,2000,Hip-Hop
Various Artists/2000/2000-075 Westlife - Swear It Again.mp3,Westlife,Swear It Again,2000,Pop
Various Artists/2000/2000-026 Macy Gray - I Try.mp3,Macy Gray,I Try,2000,R&B
Various Artists/2000/2000-089 Debelah Morgan - Dance With Me.mp3,Debelah Morgan,Dance With Me,2000,Pop
Various Artists/2000/2000-057 98 Degrees - Give Me Just One Night.mp3,98 Degrees,Give Me Just One Night,2000,Other
Various Artists/2000/2000-082 Toby Keith - How Do You Like Me Now.mp3,Toby Keith,How Do You Like Me Now,2000,Country
Various Artists/2000/2000-091 Sammie - I Like It.mp3,Sammie,I Like It,2000,Hip-Hop
Various Artists/2000/2000-072 MYA - Case Of The Ex.mp3,MYA,Case Of The Ex,2000,R&B
Various Artists/2000/2000-060 Jay-Z - Big Pimpin'.mp3,Jay-Z,Big Pimpin',2000,Rap
Various Artists/2000/2000-008 Lonestar - Amazed.mp3,Lonestar,Amazed,2000,Country
Various Artists/2000/2000-100 Mary Mary - Shackles You (Praise You).mp3,Mary Mary,Shackles (Praise You),2000,Pop
Various Artists/2000/2000-025 Sisqo - Incomplete.mp3,Sisqo,Incomplete,2000,Rap
Various Artists/2000/2000-059 Red Hot Chili Peppers - Otherside.mp3,Red Hot Chili Peppers,Otherside,2000,Alternative
Various Artists/2000/2000-015 3 Doors Down - Kryptonite.mp3,3 Doors Down,Kryptonite,2000,Rock
Various Artists/2000/2000-095 Dixie Chicks - Cowboy Take Me Away.mp3,Dixie Chicks,Cowboy Take Me Away,2000,Country
Various Artists/2000/2000-086 Kandi - Don't Think I'm Not.mp3,Kandi,Don't Think I'm Not,2000,R&B
Various Artists/2000/2000-037 Enrique Iglesias - Be With You.mp3,Enrique Iglesias,Be With You,2000,Latin
Various Artists/2000/2000-055 Britney Spears - Oops! I Did It Again.mp3,Britney Spears,Oops! I Did It Again,2000,Pop
Various Artists/2000/2000-068 Mystikal - Shake Ya Ass.mp3,Mystikal,Shake Ya Ass,2000,Hip-Hop
Various Artists/2000/2000-021 'N Sync - Bye Bye Bye.mp3,'N Sync,Bye Bye Bye,2000,Pop
Various Artists/2000/2000-039 Ruff Endz - No More.mp3,Ruff Endz,No More,2000,""
Various Artists/2000/2000-016 Pink - There You Go.mp3,Pink,There You Go,2000,R&B
Various Artists/2000/2000-079 Chad Brock - Yes!.mp3,Chad Brock,Yes!,2000,Country
Various Artists/2000/2000-014 Sisqo - Thong Song.mp3,Sisqo,Thong Song,2000,Rap
Various Artists/2000/2000-080 George Strait - The Best Day.mp3,George Strait,The Best Day,2000,Country
Various Artists/2000/2000-003 Santana - Maria Maria.mp3,Santana,Maria Maria,2000,Latin
Various Artists/2000/2000-042 Christina Aguilera - I Turn To You.mp3,Christina Aguilera,I Turn To You,2000,Pop
Various Artists/2000/2000-036 Creed - With Arms Wide Open.mp3,Creed,With Arms Wide Open,2000,Other
Various Artists/2000/2000-071 DMX - Party Up.mp3,DMX,Party Up,2000,Rap
Various Artists/2000/2000-051 Eminem - The Real Slim Shady.mp3,Eminem,The Real Slim Shady,2000,Hip-Hop
Various Artists/2000/2000-073 Dr Dre - Forgot About Dre.mp3,Dr Dre,Forgot About Dre,2000,""
Various Artists/2000/2000-013 Destiny's Child - Jumpin' Jumpin'.mp3,Destiny's Child,Jumpin' Jumpin',2000,R&B
Various Artists/2000/2000-053 Next - Wifey.mp3,Next,Wifey,2000,Hip-Hop
Various Artists/2000/2000-046 Jagged Edge - Let's Get Married.mp3,Jagged Edge,Let's Get Married,2000,R&B
Various Artists/2000/2000-049 Eiffel 65 - Blue (Da Ba Dee).mp3,Eiffel 65,Blue (Da Ba Dee),2000,Dance
Various Artists/2000/2000-045 Mariah Carey - Thank God I Found You.mp3,Mariah Carey,Thank God I Found You,2000,R&B
Various Artists/2000/2000-009 Matchbox 20 - Bent.mp3,Matchbox 20,Bent,2000,Pop
Various Artists/2000/2000-058 Filter - Take A Picture.mp3,Filter,Take A Picture,2000,Alternative
Various Artists/2000/2000-024 Montell Jordan - Get It On Tonite.mp3,Montell Jordan,Get It On Tonite,2000,R&B
Various Artists/2000/2000-052 Pink - Most Girls.mp3,Pink,Most Girls,2000,R&B
Various Artists/2000/2000-043 Third Eye Blind - Never Let You Go.mp3,Third Eye Blind,Never Let You Go,2000,Alternative
Various Artists/2000/2000-029 Nelly - Country Grammar (Hot Shit).mp3,Nelly,Country Grammar (Hot Shit),2000,Rap
Various Artists/2000/2000-023 Marc Anthony - I Need To Know.mp3,Marc Anthony,I Need To Know,2000,Rock
Various Artists/2000/2000-069 Erykah Badu - Bag Lady.mp3,Erykah Badu,Bag Lady,2000,R&B
Various Artists/2000/2000-096 Aaliyah - I Dont Wanna.mp3,Aaliyah,I Don't Wanna,2000,R&B
Various Artists/2000/2000-065 Donnell Jones - You Know What's Up.mp3,Donnell Jones,You Know What's Up,2000,Hip-Hop
Various Artists/2000/2000-019 Christina Aguilera - What A Girl Wants.mp3,Christina Aguilera,What A Girl Wants,2000,Pop
Various Artists/2000/2000-099 Jennifer Lopez - Waiting For Tonight.mp3,Jennifer Lopez,Waiting For Tonight,2000,Latin
Various Artists/2000/2000-022 Marc Anthony - You Sang To Me.mp3,Marc Anthony,You Sang To Me,2000,Rock
Various Artists/2000/2000-006 Destiny's Child - Say My Name.mp3,Destiny's Child,Say My Name,2000,R&B
Various Artists/2000/2000-085 Da Brat - What'Chu Like.mp3,Da Brat,What'Chu Like,2000,Rap
Various Artists/2000/2000-011 Creed - Higher.mp3,Creed,Higher,2000,Rock
Various Artists/2000/2000-018 Janet Jackson - Doesn't Really Matter.mp3,Janet Jackson,Doesn't Really Matter,2000,R&B
Various Artists/2000/2000-063 Avant - Separated.mp3,Avant,Separated,2000,R&B
Various Artists/2000/2000-070 Train - Meet Virginia.mp3,Train,Meet Virginia,2000,Alternative
Various Artists/2000/2000-001 Faith Hill - Breathe.mp3,Faith Hill,Breathe,2000,Country
Various Artists/2000/2000-077 Britney Spears - From The Bottom Of My Broken Heart.mp3,Britney Spears,From The Bottom Of My Broken H,2000,Other
Various Artists/2000/2000-044 LeAnn Rimes - I Need You.mp3,LeAnn Rimes,I Need You,2000,Country
Various Artists/2000/2000-094 Lil Bow Wow - Bounce With Me.mp3,Lil Bow Wow,Bounce With Me,2000,Rap
Various Artists/2000/2000-087 Lee Ann Womack & Sons Of The Desert - I Hope You Dance.mp3,Lee Ann Womack & Sons Of The D,I Hope You Dance,2000,Country
Various Artists/2000/2000-050 Sting - Desert Rose.mp3,Sting,Desert Rose,2000,Rock
Various Artists/2000/2000-035 Nine Days - Absolutely (Story Of A Girl).mp3,Nine Days,Absolutely (Story Of A Girl),2000,Rock
Various Artists/2000/2000-064 Carl Thomas - I Wish.mp3,Carl Thomas,I Wish,2000,R&B
Various Artists/2000/2000-005 Vertical Horizon - Everything You Want.mp3,Vertical Horizon,Everything You Want,2000,Alternative
Various Artists/2000/2000-010 Toni Braxton - He Wasn't Man Enough.mp3,Toni Braxton,He Wasn't Man Enough,2000,R&B
Various Artists/2000/2000-056 Jessica Simpson - I Wanna Love You Forever.mp3,Jessica Simpson,I Wanna Love You Forever,2000,Pop
Various Artists/2000/2000-084 Goo Goo Dolls - Broadway.mp3,Goo Goo Dolls,Broadway,2000,Pop
Various Artists/2000/2000-027 'N Sync - It's Gonna Be Me.mp3,'N Sync,It's Gonna Be Me,2000,Pop
Various Artists/2000/2000-034 Sonique - It Feels So Good.mp3,Sonique,It Feels So Good,2000,Dance
Various Artists/2000/2000-088 Alice Deejay - Better Off Alone.mp3,Alice Deejay,Better Off Alone,2000,Dance
Various Artists/2000/2000-012 Aaliyah - Try Again.mp3,Aaliyah,Try Again,2000,Dance
Various Artists/2000/2000-033 B B Mak - Back Here.mp3,B B Mak,Back Here,2000,Pop
Various Artists/2000/2000-090 Lonestar - What About Now.mp3,Lonestar,What About Now,2000,Country
Various Artists/2000/2000-098 Samantha Mumba - Gotta Tell You.mp3,Samantha Mumba,Gotta Tell You,2000,Pop
Various Artists/2000/2000-020 Brian McKnight - Back At One.mp3,Brian McKnight,Back At One,2000,R&B
Various Artists/2000/2000-002 Santana - Smooth.mp3,Santana,Smooth,2000,Latin
Various Artists/2000/2000-038 Christina Aguilera - Come On Over Baby (All I Want Is You).mp3,Christina Aguilera,Come On Over Baby (All I Want,2000,Pop
Various Artists/2000/2000-004 Joe - I Wanna Know.mp3,Joe,I Wanna Know,2000,R&B
Various Artists/2000/2000-047 Whitney Houston - My Love Is Your Love.mp3,Whitney Houston,My Love Is Your Love,2000,Pop
Various Artists/2000/2000-032 Missy Elliot - Hot Boyz.mp3,Missy Elliot,Hot Boyz,2000,Rap
Various Artists/2000/2000-076 Dr Dre - The Next Episode.mp3,Dr Dre,The Next Episode,2000,Other
Various Artists/2000/2000-028 Celine Dion - That's The Way It Is.mp3,Celine Dion,That's The Way It Is,2000,Pop
Various Artists/2000/2000-031 Backstreet Boys - Show Me The Meaning Of Being Lonely.mp3,Backstreet Boys,Show Me The Meaning Of Being L,2000,Pop
Various Artists/2000/2000-081 Donnel Jones - Where I Wanna Be.mp3,Donnel Jones,Where I Wanna Be,2000,Hip-Hop
Various Artists/2000/2000-048 Smash Mouth - Then The Morning Comes.mp3,Smash Mouth,Then The Morning Comes,2000,Alternative
Various Artists/2000/2000-067 Kid Rock - Only God Knows Why.mp3,Kid Rock,Only God Knows Why,2000,Rap
Various Artists/2000/2000-083 Tim McGraw - My Best Friend.mp3,Tim McGraw,My Best Friend,2000,Country
Various Artists/2000/2000-030 Blaque - Bring It All To Me.mp3,Blaque,Bring It All To Me,2000,R&B
Various Artists/2000/2000-054 Everclear - Wonderful.mp3,Everclear,Wonderful,2000,Pop
Various Artists/2000/2000-062 Jagged Edge - He Can't Love U.mp3,Jagged Edge,He Can't Love U,2000,R&B
Various Artists/2000/2000-097 Destinys Child - Independent Women Pt 1.mp3,Destiny's Child,Independent Women Pt 1,2000,Soundtrack
Various Artists/2000/2000-017 Madonna - Music.mp3,Madonna,Music,2000,Dance
Various Artists/2000/2000-093 LFO - Girl On TV.mp3,LFO,Girl On TV,2000,Pop
Various Artists/2000/2000-078 Savage Garden - Crash And Burn.mp3,Savage Garden,Crash And Burn,2000,Pop
Various Artists/2000/2000-074 Jo Dee Messina - That's The Way.mp3,Jo Dee Messina,That's The Way,2000,Country
Various Artists/2000/2000-061 Son By Four - Purest Of Pain.mp3,Son By Four,Purest Of Pain,2000,Pop
Various Artists/2000/2000-092 Kevon Edmonds - 24-7.mp3,Kevon Edmonds,24-7,2000,R&B
Various Artists/2000/2000-040 Blink 182 - All The Small Things.mp3,Blink 182,All The Small Things,2000,Pop
Various Artists/2006/2006-038 Nickelback - Photograph.mp3,Nickelback,Photograph,2006,Other
Various Artists/2006/2006-019 Rihanna - SOS.mp3,Rihanna,SOS,2006,Other
Various Artists/2006/2006-061 Justin Timberlake Featuring T.I. - My Love.mp3,Justin Timberlake Featuring T.,My Love,2006,Other
Various Artists/2006/2006-071 Bon Jovi - Who Says You Can't Go Home.mp3,Bon Jovi,Who Says You Can't Go Home,2006,Other
Various Artists/2006/2006-080 Ciara Featuring Chamillionaire - Get Up.mp3,Ciara Featuring Chamillionaire,Get Up,2006,Other
"Various Artists/2006/2006-068 Fall Out Boy - Sugar, We're Goin' Down.mp3",Fall Out Boy,"Sugar, We're Goin' Down",2006,Other
Various Artists/2006/2006-086 Chris Brown - Say Goodbye.mp3,Chris Brown,Say Goodbye,2006,Other
Various Artists/2006/2006-005 Shakira Featuring Wyclef Jean - Hips Don't Lie.mp3,Shakira Featuring Wyclef Jean,Hips Don't Lie,2006,Other
Various Artists/2006/2006-069 Chris Brown Featuring Lil' Wayne - Gimme That.mp3,Chris Brown Featuring Lil' Way,Gimme That,2006,Other
Various Artists/2006/2006-088 Young Jeezy Featuring Akon - Soul Survivor.mp3,Young Jeezy Featuring Akon,Soul Survivor,2006,Other
Various Artists/2006/2006-074 Daddy Yankee - Rompe.mp3,Daddy Yankee,Rompe,2006,Other
Various Artists/2006/2006-015 The Pussycat Dolls Featuring Snoop Dogg - Buttons.mp3,The Pussycat Dolls Featuring S,Buttons,2006,Other
Various Artists/2006/2006-022 Fergie - London Bridge.mp3,Fergie,London Bridge,2006,Other
Various Artists/2006/2006-023 Red Hot Chili Peppers - Dani California.mp3,Red Hot Chili Peppers,Dani California,2006,Other
Various Artists/2006/2006-059 Young Dro Featuring T.I. - Shoulder Lean.mp3,Young Dro Featuring T.I.,Shoulder Lean,2006,Other
Various Artists/2006/2006-004 James Blunt - You're Beautiful.mp3,James Blunt,You're Beautiful,2006,Other
Various Artists/2006/2006-090 Eminem - When I'm Gone.mp3,Eminem,When I'm Gone,2006,Other
"Various Artists/2006/2006-012 Nelly Featuring Paul Wall, Ali & Gipp - Grillz.mp3","Nelly Featuring Paul Wall, Ali",Grillz,2006,Other
Various Artists/2006/2006-037 Sean Paul Featuring Keyshia Cole - (When You Gonna) Give It Up To Me.mp3,Sean Paul Featuring Keyshia Co,(When You Gonna) Give It Up To,2006,Other
Various Artists/2006/2006-026 Rascal Flatts - What Hurts The Most.mp3,Rascal Flatts,What Hurts The Most,2006,Other
Various Artists/2006/2006-003 Nelly Furtado Featuring Timbaland - Promiscuous.mp3,Nelly Furtado Featuring Timbal,Promiscuous,2006,Other
Various Artists/2006/2006-079 Danity Kane - Show Stopper.mp3,Danity Kane,Show Stopper,2006,Other
Various Artists/2006/2006-018 Yung Joc - It's Goin' Down.mp3,Yung Joc,It's Goin' Down,2006,Other
Various Artists/2006/2006-053 Nickelback - Far Away.mp3,Nickelback,Far Away,2006,Other
Various Artists/2006/2006-058 Juelz Santana - There It Go! (The Whistle Song).mp3,Juelz Santana,There It Go! (The Whistle Song,2006,Other
Various Artists/2006/2006-094 Ne-Yo - When You're Mad.mp3,Ne-Yo,When You're Mad,2006,Other
Various Artists/2006/2006-041 T-Pain Featuring Mike Jones - I'm N Luv (Wit A Stripper).mp3,T-Pain Featuring Mike Jones,I'm N Luv (Wit A Stripper),2006,Other
Various Artists/2006/2006-013 The Fray - Over My Head (Cable Car).mp3,The Fray,Over My Head (Cable Car),2006,Other
Various Artists/2006/2006-002 Sean Paul - Temperature.mp3,Sean Paul,Temperature,2006,Other
Various Artists/2006/2006-030 Hinder - Lips Of An Angel.mp3,Hinder,Lips Of An Angel,2006,Other
Various Artists/2006/2006-034 Kanye West Featuring Jamie Foxx - Gold Digger.mp3,Kanye West Featuring Jamie Fox,Gold Digger,2006,Other
Various Artists/2006/2006-050 Mariah Carey - Don't Forget About Us.mp3,Mariah Carey,Don't Forget About Us,2006,Other
Various Artists/2006/2006-082 Blue October - Hate Me.mp3,Blue October,Hate Me,2006,Other
Various Artists/2006/2006-093 Keyshia Cole - Love.mp3,Keyshia Cole,Love,2006,Other
Various Artists/2006/2006-032 Christina Aguilera - Ain't No Other Man.mp3,Christina Aguilera,Ain't No Other Man,2006,Other
Various Artists/2006/2006-027 The Fray - How To Save A Life.mp3,The Fray,How To Save A Life,2006,Other
Various Artists/2006/2006-097 Gorillaz - Feel Good Inc.mp3,Gorillaz,Feel Good Inc,2006,Other
Various Artists/2006/2006-052 E-40 Featuring T-Pain & Kandi Girl - U And Dat.mp3,E-40 Featuring T-Pain & Kandi,U And Dat,2006,Other
Various Artists/2006/2006-091 Madonna - Hung Up.mp3,Madonna,Hung Up,2006,Other
Various Artists/2006/2006-100 Teddy Geiger - For You I will (Confidence).mp3,Teddy Geiger,For You I will (Confidence),2006,Other
Various Artists/2006/2006-011 Mary J. Blige - Be Without You.mp3,Mary J. Blige,Be Without You,2006,Other
Various Artists/2006/2006-062 Eminem Featuring Nate Dogg - Shake That.mp3,Eminem Featuring Nate Dogg,Shake That,2006,Other
Various Artists/2006/2006-006 Natasha Bedingfield - Unwritten.mp3,Natasha Bedingfield,Unwritten,2006,Other
Various Artists/2006/2006-066 Akon Featuring Eminem - Smack That.mp3,Akon Featuring Eminem,Smack That,2006,Other
Various Artists/2006/2006-039 Kelly Clarkson - Because Of You.mp3,Kelly Clarkson,Because Of You,2006,Other
Various Artists/2006/2006-028 Rihanna - Unfaithful.mp3,Rihanna,Unfaithful,2006,Other
Various Artists/2006/2006-095 T.I. - Why You Wanna.mp3,T.I.,Why You Wanna,2006,Other
Various Artists/2006/2006-067 Ray J - One Wish.mp3,Ray J,One Wish,2006,Other
Various Artists/2006/2006-098 T-Pain - I'm Sprung.mp3,T-Pain,I'm Sprung,2006,Other
Various Artists/2006/2006-042 The Black Eyed Peas - My Humps.mp3,The Black Eyed Peas,My Humps,2006,Other
Various Artists/2006/2006-014 Cassie - Me & U.mp3,Cassie,Me & U,2006,Other
Various Artists/2006/2006-044 Chris Brown - Yo (Excuse Me Miss).mp3,Chris Brown,Yo (Excuse Me Miss),2006,Other
Various Artists/2006/2006-049 Nickelback - Savin' Me.mp3,Nickelback,Savin' Me,2006,Other
Various Artists/2006/2006-051 Ne-Yo - Sexy Love.mp3,Ne-Yo,Sexy Love,2006,Other
Various Artists/2006/2006-017 Ne-Yo - So Sick.mp3,Ne-Yo,So Sick,2006,Other
Various Artists/2006/2006-001 Daniel Powter - Bad Day.mp3,Daniel Powter,Bad Day,2006,Other
Various Artists/2006/2006-008 Chamillionaire Featuring Krayzie Bone - Ridin'.mp3,Chamillionaire Featuring Krayz,Ridin',2006,Other
Various Artists/2006/2006-064 Kelis Featuring Too $hort - Bossy.mp3,"","","",""
Various Artists/2006/2006-065 Jibbs - Chain Hang Low.mp3,Jibbs,Chain Hang Low,2006,Other
Various Artists/2006/2006-077 Evanescence - Call Me When You're Sober.mp3,Evanescence,Call Me When You're Sober,2006,Other
"Various Artists/2006/2006-025 Dem Franchize Boyz Featuring Lil Peanut & Charlay - Lean Wit It, Rock Wit It.mp3",Dem Franchize Boyz Featuring L,"Lean Wit It, Rock Wit It",2006,Other
Various Artists/2006/2006-048 The All-American Rejects - Dirty Little Secret.mp3,The All-American Rejects,Dirty Little Secret,2006,Other
"Various Artists/2006/2006-085 Dem Franchise Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow - I Think They Like me.mp3",Dem Franchise Boyz Featuring J,I Think They Like me,2006,Other
Various Artists/2006/2006-036 Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark - Ms. New Booty.mp3,Bubba Sparxxx Featuring Ying Y,Ms. New Booty,2006,Other
Various Artists/2006/2006-072 JoJo - Too Little Too Late.mp3,JoJo,Too Little Too Late,2006,Other
Various Artists/2006/2006-010 Beyonce Featuring Slim Thug - Check On It.mp3,Beyonce Featuring Slim Thug,Check On It,2006,Other
Various Artists/2006/2006-020 Panic! At the Disco - I Write Sins Not Tragedies.mp3,Panic! At the Disco,I Write Sins Not Tragedies,2006,Other
Various Artists/2006/2006-075 Beyonce Featuring Jay-Z - Deja Vu.mp3,Beyonce Featuring Jay-Z,Deja Vu,2006,Other
Various Artists/2006/2006-045 Kelly Clarkson - Walk Away.mp3,Kelly Clarkson,Walk Away,2006,Other
Various Artists/2006/2006-073 Busta Rhymes - Touch It.mp3,Busta Rhymes,Touch It,2006,Other
Various Artists/2006/2006-063 Chingy Featuring Tyrese - Pullin' Me Back.mp3,Chingy Featuring Tyrese,Pullin' Me Back,2006,Other
Various Artists/2006/2006-096 Pink - Stupid Girls.mp3,Pink,Stupid Girls,2006,Other
Various Artists/2006/2006-056 Cherish Featuring Sean Paul Of The YoungBloodZ - Do It To It.mp3,Cherish Featuring Sean Paul Of,Do It To It,2006,Other
Various Artists/2006/2006-046 D4L - Laffy Taffy.mp3,D4L,Laffy Taffy,2006,Other
Various Artists/2006/2006-047 T.I. - What You Know.mp3,T.I.,What You Know,2006,Other
"Various Artists/2006/2006-078 Carrie Underwood - Jesus, Take The Wheel.mp3",Carrie Underwood,"Jesus, Take The Wheel",2006,Other
Various Artists/2006/2006-089 The Black Eyed Peas - Pump It.mp3,The Black Eyed Peas,Pump It,2006,Other
Various Artists/2006/2006-092 Three 6 Mafia Featuring Young Buck & Eightball & MJG - Stay Fly.mp3,Three 6 Mafia Featuring Young,Stay Fly,2006,Other
